Unnamed: 0,Name,Movie,Line,Sentiment,Irony,Hate,Intimacy
167,Fury,captain_marvel.txt,Oh oh! You wanna get personal.,0.0,[-0.7349936  1.2787803],[ 1.6028609 -1.5148867],0.1368599534034729
168,Vers,captain_marvel.txt,Where were you born?,0.0,[ 2.0929546 -1.2664087],[ 1.48111   -1.5094222],0.10294100642204285
169,Fury,captain_marvel.txt,"Huntsville, Alabama. But technically I don't remember that part.",0.0,[ 1.4595304 -0.8278219],[ 1.7158139 -1.6231636],0.0214461088180542
171,Fury,captain_marvel.txt,Mr. Snuffers.,0.0,[0.6117254  0.07343993],[ 1.3535284 -1.3882467],0.03638237714767456
172,Vers,captain_marvel.txt,Mr. Snuffers?,0.0,[ 1.7589867 -1.0508853],[ 1.6546332 -1.7357956],0.041541874408721924
173,Fury,captain_marvel.txt,That's what I said. Did I pass?,0.0,[ 1.8152726 -1.2502643],[ 1.8978401 -1.8322169],0.06196591258049011
174,Vers,captain_marvel.txt,Not yet. First job?,0.25,[ 1.9793365 -1.3122004],[ 1.7746233 -1.6484851],0.04104822874069214
175,Fury,captain_marvel.txt,"Soldier, straight out of high school. Got the ranks of full breed Colonel.",0.2366666666666666,[0.25282714 0.46314266],[ 1.4455036 -1.4073408],0.10871069133281708
176,Vers,captain_marvel.txt,And then?,0.0,[ 1.307575   -0.51672727],[ 1.2989872 -1.2086838],0.05902370810508728
177,Fury,captain_marvel.txt,Spy.,0.0,[-0.21711953  0.6785158 ],[ 1.1860055 -1.228022 ],0.04023754596710205
178,Vers,captain_marvel.txt,Where?,0.0,[ 1.9808646 -1.0247959],[ 1.1707782 -1.1646423],0.027119338512420654
179,Fury,captain_marvel.txt,"It was the Cold War, we were everywhere. Uh... Belfast, Bucharest, Belgrade, Budapest.",-0.6,[-0.04225469  0.4861618 ],[ 1.6516094 -1.7493469],0.027952134609222412
180,Vers,captain_marvel.txt,Now?,0.0,[ 1.3685389 -0.5163302],[ 1.0818685 -1.0180184],0.03200832009315491
181,Fury,captain_marvel.txt,"Been riding a desk for the past few years, trying to figure out where our future enemies are coming from. Never occurred to me that they'd be coming from above.",-0.1125,[ 1.4492908  -0.62905556],[ 1.2941272 -1.4238837],0.0672960877418518
182,Vers,captain_marvel.txt,Name a detail so bizarre a Skrull could never fabricate it.,0.4,[ 1.2004383  -0.30584642],[ 1.6052176 -1.5316491],0.04626008868217468
183,Fury,captain_marvel.txt,"If toast is cut diagonally, I can't eat it. You didn't need that did you?",0.0,[ 2.0645602 -1.309373 ],[ 1.2831618 -1.2533048],0.03803160786628723
184,Vers,captain_marvel.txt,"No. No, I didn't. But I enjoyed it.",0.5,[ 1.503685   -0.85350657],[ 1.7343326 -1.6091768],0.12682755291461945
185,Fury,captain_marvel.txt,Ok. Your turn. Prove you're not a Skrull.,0.0,[0.4134286  0.17520744],[ 1.5323169 -1.5226796],0.16765177249908447
186,Fury,captain_marvel.txt,And how is that supposed to prove to me that your not a Skrull?,0.0,[ 1.7466356 -1.0907928],[ 1.6315528 -1.6986424],0.13995419442653656
187,Vers,captain_marvel.txt,It's a photon blast.,0.0,[-0.3870426   0.91178834],[ 1.1158742 -1.0885147],0.02751743793487549
188,Fury,captain_marvel.txt,And...?,0.0,[ 0.8593663  -0.22060171],[ 1.4210433 -1.4005157],0.06076258420944214
189,Vers,captain_marvel.txt,A Skrull can't do that. So a full-bred colonel turned spy turned SHIELD agent must have pretty high-security clearance. Where's Pegasus?,0.25,[ 0.7455789  -0.22588477],[ 1.356825  -1.4332775],0.02450728416442871
190,Fury,captain_marvel.txt,"So the Skrulls are alien races which infiltrate and overtake alien planets. And you're a Kree, a race of noble warriors.",0.0333333333333333,[-0.88871026  1.2649305 ],[ 0.7206396 -0.9126053],0.047829508781433105
191,Vers,captain_marvel.txt,Heroes. Noble warrior heroes.,0.6,[0.592396   0.34081787],[ 1.4968175 -1.4820417],0.03534168004989624
192,Fury,captain_marvel.txt,So um. What do Skrulls want with Dr. Lawson?,0.0,[ 2.0244737 -1.297505 ],[ 1.885232  -1.9477077],0.04574286937713623
193,Vers,captain_marvel.txt,They believe she developed a light speed engine at Pegasus.,0.25,[-0.555247   0.8741102],[ 1.4201783 -1.3638021],0.023640155792236328
194,Fury,captain_marvel.txt,"Light speed engine? I've got to admit, that's not the craziest thing I've heard today.",0.4,[0.35299116 0.2591006 ],[ 1.677843  -1.6578867],0.04810228943824768
195,Vers,captain_marvel.txt,"Well, it's still early.",0.1,[ 0.9914897  -0.33544454],[ 1.3402969 -1.2625406],0.0239526629447937
196,Fury,captain_marvel.txt,"And you, what do you want?",0.0,[ 2.2640321 -1.2974361],[ 1.598287  -1.6445473],0.14610111713409424
197,Vers,captain_marvel.txt,To stop the Skrulls before they become unstoppable.,0.0,[0.722102   0.09352381],[ 1.2366902 -1.2555494],0.027453243732452393
198,Fury,captain_marvel.txt,"And...? Look, war is a universal language. I know a rogue soldier when I see one, you've got a personal stake in this.",0.0,[ 0.69366044 -0.16929233],[ 1.3223408 -1.4000993],0.03095299005508423
199,Fury,captain_marvel.txt,"Nicholas Joseph Fury, Agent of SHIELD.",0.0,[0.68463105 0.08696149],[ 1.6673561 -1.829789 ],0.029815852642059326
200,Vers,captain_marvel.txt,"Nicholas Joseph Fury, you have three names?",0.0,[ 1.8112456  -0.85702866],[ 1.7439412 -1.9863441],0.031985849142074585
201,Fury,captain_marvel.txt,"Everybody calls me Fury. Not Nicholas, not Joseph, not Nick. Just Fury.",0.0,[ 1.6811221  -0.70206004],[ 1.6447746 -1.8862226],0.03158959746360779
202,Vers,captain_marvel.txt,What does your mom call you?,0.0,[ 2.0106788 -1.1098533],[ 0.92774373 -0.98209226],0.15689221024513245
203,Fury,captain_marvel.txt,Fury.,0.0,[ 0.83972836 -0.03036506],[ 1.0148046 -1.0929264],0.04307001829147339
204,Vers,captain_marvel.txt,What do you call her?,0.0,[ 2.3117242 -1.3918229],[ 1.0910293 -1.0376568],0.17310215532779694
205,Fury,captain_marvel.txt,Fury.,0.0,[ 0.83972836 -0.03036506],[ 1.0148046 -1.0929264],0.04307001829147339
206,Vers,captain_marvel.txt,What about your kids?,0.0,[ 1.8921484 -1.0703218],[ 1.5453836 -1.5881524],0.14933530986309052
207,Fury,captain_marvel.txt,"If I have them, they'll call me Fury.",0.0,[ 1.5621084  -0.58487976],[ 1.4559498 -1.5559236],0.09249567985534668
208,Fury,captain_marvel.txt,Thank you.,0.0,[-0.3281238   0.90289474],[ 1.3803478 -1.3589175],0.16198284924030304
209,Fury,captain_marvel.txt,"Oh, hold up. You look like somebody's disaffected niece. Put that on.",0.0,[0.19677076 0.36581734],[ 0.42718023 -0.23581043],0.15582847595214844
210,Vers,captain_marvel.txt,What is this? [gesturing towards the logo],0.0,[ 1.6736889 -1.0073129],[ 1.6903818 -1.7917696],0.022303283214569092
211,Fury,captain_marvel.txt,It's the SHIELD logo.,0.0,[-0.06404732  0.75812536],[ 1.6695663 -1.660353 ],0.02765747904777527
212,Vers,captain_marvel.txt,Does announcing your identity on clothing help with the covert part of your job.,0.0,[-1.0965924  1.2158189],[ 2.0537348 -2.0202172],0.07688170671463013
213,Fury,captain_marvel.txt,Said the space soldier who was wearing a rubber suit.,0.0,[-0.86831194  1.3556792 ],[ 1.6634912 -1.7014631],0.023196041584014893
214,Fury,captain_marvel.txt,Lose the flannel.,0.0,[ 1.1554265 -0.4760413],[ 1.4186153 -1.2781914],0.06283220648765564
215,Fury,captain_marvel.txt,We're agents of SHIELD.,0.0,[-0.23350076  0.7504693 ],[ 1.901623  -1.9021096],0.02727872133255005
216,Vers,captain_marvel.txt,We're looking for a woman named Lawson.,0.0,[ 1.4856737  -0.76225895],[ 1.1773514 -1.0375646],0.1238868236541748
217,Fury,captain_marvel.txt,A Dr. Wendy Lawson.,0.0,[ 0.7085542  -0.03121449],[ 1.5480373 -1.4765768],0.028277158737182617
218,Vers,captain_marvel.txt,Do you know her?,0.0,[ 2.3093772 -1.4469204],[ 1.4545588 -1.3251005],0.1736171394586563
219,Vers,captain_marvel.txt,Hmm.,0.0,[0.46135253 0.14027444],[ 0.9871795 -0.9763826],0.03250190615653992
220,Fury,captain_marvel.txt,"Are you familiar with the phrase ""Welcome Wagon""?",0.5875,[ 1.3660843 -0.8796133],[ 2.0041165 -2.130615 ],0.030044257640838623
221,Vers,captain_marvel.txt,No.,0.0,[ 1.1156424 -0.377345 ],[ 0.848548 -0.758422],0.026728183031082153
222,Fury,captain_marvel.txt,"Well, this ain't it.",0.0,[ 1.2222426  -0.43487605],[ 1.080735  -1.0732409],0.05140259861946106
223,Vers,captain_marvel.txt,Is that a communicator?,0.0,[ 1.9225624 -1.0354251],[ 1.3586538 -1.408157 ],0.026567429304122925
224,Fury,captain_marvel.txt,Yeah. State-of-the-art two-way pager.,0.0,[-0.08759553  0.49199012],[ 1.5241005 -1.4183334],0.02486768364906311
225,Vers,captain_marvel.txt,Who are you paging?,0.0,[ 2.0731146 -1.2690874],[ 1.4470843 -1.6091069],0.06645271182060242
226,Fury,captain_marvel.txt,"My mom. Don't worry, I didn't mention you.",0.0,[ 0.78770113 -0.10940009],[ 1.5064528 -1.351752 ],0.17696154117584229
227,Fury,captain_marvel.txt,After you.,0.0,[0.20743693 0.35619888],[ 1.2421751 -1.1664512],0.17431315779685974
228,Vers,captain_marvel.txt,Impressive.,1.0,[-0.6401767  1.0838788],[ 1.2114359 -1.1253328],0.028023362159729004
229,Fury,captain_marvel.txt,Oh. You should see what I can do with a paperclip.,0.0,[0.33874664 0.1701211 ],[ 1.4046489 -1.3146211],0.02009880542755127
230,Fury,captain_marvel.txt,"Hey, there. How are you?",0.0,[ 1.7434566  -0.97599834],[ 1.4400736 -1.4377606],0.10592098534107208
231,Fury,captain_marvel.txt,Oh my goodness. Look at you. Just look at you. Aren't you the cutest little thing.,-0.1875,[ 1.1042817 -0.3455864],[ 1.470213  -1.5211776],0.17394565045833588
232,Fury,captain_marvel.txt,"Aren't you cute? And what's your name, huh? What's your name? ""Goose"", cool name for a cool cat.",0.3999999999999999,[ 1.5127398  -0.82529277],[ 1.4378341 -1.6550163],0.12658317387104034
233,Vers,captain_marvel.txt,Fury.,0.0,[ 0.83972836 -0.03036506],[ 1.0148046 -1.0929264],0.04307001829147339
234,Fury,captain_marvel.txt,(to Goose),0.0,[ 1.6300794  -0.61541134],[ 1.3032311 -1.3343357],0.022094279527664185
235,Fury,captain_marvel.txt,Oh. Let me get my fingerprint out. Just let me unravel this puppy.,0.0,[ 1.1816126 -0.3550569],[ 1.3508846 -1.3360738],0.17497269809246063
236,Fury,captain_marvel.txt,You sat there and watched me play with tape? When all you had to do was... [Fury imitates Vers shooting the energy],0.0,[ 1.6766849 -0.8794837],[ 1.8181801 -1.8318595],0.14887696504592896
237,Vers,captain_marvel.txt,I didn't want to steal your thunder.,0.0,[ 1.3422583  -0.48036996],[ 1.7936596 -1.7433087],0.17275743186473846
238,Vers,captain_marvel.txt,Huh. Lawson.,0.0,[ 0.83694154 -0.18772349],[ 1.3930873 -1.3827688],0.027676165103912354
239,Vers,captain_marvel.txt,Ha. Lawson's plan for the light-speed engine. I wonder why they terminated the project.,0.0,[-0.5091581  0.8313631],[ 1.782637  -1.7116058],0.02259114384651184
240,Fury,captain_marvel.txt,"Um, maybe because she's cuckoo.",0.0,[0.59524786 0.01883332],[ 0.3323862 -0.3696219],0.12754389643669128
241,Vers,captain_marvel.txt,Kree glyphs?,0.0,[ 1.8211831 -0.9081688],[ 1.3269675 -1.3907503],0.024337559938430786
242,Fury,captain_marvel.txt,Hmm?,0.0,[ 1.3303497 -0.5555852],[ 1.1393756 -1.1483731],0.043827444314956665
243,Vers,captain_marvel.txt,Lawson is not cuckoo. She's Kree.,0.0,[ 1.7627547 -1.1174383],[ 0.3607847  -0.38823327],0.09338220953941345
244,Fury,captain_marvel.txt,"Well, she's dead.",-0.2,[0.11901574 0.48979756],[ 1.0979346 -0.9487823],0.08380475640296936
245,Vers,captain_marvel.txt,What?,0.0,[ 1.4070889  -0.49027973],[ 1.2503315 -1.1553091],0.03506931662559509
246,Fury,captain_marvel.txt,"She crashed the ASIS aircraft during an unauthorized test flight. Took a pilot down with her. That's why security here's so unfriendly. They're covering up a billion dollar mistake. Oh, and your light-speed engine is toast.",-0.1555555555555555,[ 0.50871193 -0.008524  ],[ 0.7022387 -0.6364649],0.06882250308990479
247,Vers,captain_marvel.txt,When did this crash happen?,0.0,[ 1.7444059  -0.99292624],[ 1.6947533 -1.6314272],0.016962647438049316
248,Fury,captain_marvel.txt,Six years ago. 1989.,0.0,[0.67154294 0.03178569],[ 1.6547643 -1.4725676],0.026521384716033936
249,Vers,captain_marvel.txt,Who was the pilot?,0.0,[ 2.1690397 -1.2072868],[ 1.5820365 -1.6557103],0.03815615177154541
250,Fury,captain_marvel.txt,"Um, most of this thing's redacted but there is a testimonial here from a Maria Rambeau. Last person to see them both alive.",0.1999999999999999,[ 1.8218879  -0.94702303],[ 2.1243336 -1.9345766],0.050161272287368774
251,Fury,captain_marvel.txt,You OK?,0.5,[ 1.9878678 -0.9771111],[ 1.5412841 -1.5957687],0.10375893115997314
252,Vers,captain_marvel.txt,Mm-hmm.,0.0,[ 1.0811328 -0.4028922],[ 1.5380157 -1.4788505],0.04750245809555054
253,Fury,captain_marvel.txt,Back in a minute.,0.0,[ 1.4675621 -0.5227692],[ 1.0772868 -0.9520042],0.02347603440284729
254,Vers,captain_marvel.txt,I know Lawson was Kree. She was here on C-53 and died in a plane crash. Do you know anything about this?,0.0,[ 2.2370522 -1.2873566],[ 1.9678383 -1.9754726],0.05134397745132446
255,Yon-Rogg,captain_marvel.txt,"I just discovered a mission report sent from C-53. There's only so much I'm cleared to tell you Vers, but... [looks to see no one is looking] Lawson was an undercover Kree operative named Mar-Vell. She was working on a unique energy core. Experimenting with tech that apparently could help us win the war.",0.285,[ 1.4611666 -0.7955447],[ 2.0987942 -2.1748226],0.02260756492614746
256,Fury,captain_marvel.txt,She's co-operating with the investigation sir.,0.0,[-0.2981395   0.65634453],[ 1.692353  -1.5739695],0.07597923278808594
257,Vers,captain_marvel.txt,Does it say anything about me?,0.0,[ 2.004337  -1.1823037],[ 1.6124529 -1.6362582],0.1293732076883316
258,Yon-Rogg,captain_marvel.txt,"Anything about you? No, of course not. Why would it?",0.0,[ 2.0539503 -1.4762183],[ 1.7313931 -1.6546723],0.15757708251476288
259,Vers,captain_marvel.txt,I found evidence that I had a life here.,0.0,[ 0.46024004 -0.08806024],[ 2.2200158 -2.2414868],0.08769026398658752
260,Yon-Rogg,captain_marvel.txt,On C-53?,0.0,[ 1.931034   -0.96953356],[ 1.7138507 -1.707146 ],0.0233384370803833
261,Vers,captain_marvel.txt,Mar-Vell is who I see in the Supreme Intelligence. I knew her. And I knew her as Lawson.,0.0,[ 1.8837833 -1.0655632],[ 1.7279783 -1.6104405],0.11906024813652039
262,Yon-Rogg,captain_marvel.txt,This sounds like Skrull simulation Vers.,0.0,[-0.41612878  0.9054725 ],[ 1.5641053 -1.4974108],0.024800539016723633
263,Vers,captain_marvel.txt,No its not! 'Cause I remember I was here!,0.0,[ 1.2317171  -0.50520283],[ 2.0296626 -1.9135908],0.0706217885017395
264,Yon-Rogg,captain_marvel.txt,Stop! Remember your training. Know your enemy. It could be you. Do not let your emotions undermine your judgment.,0.0,[ 2.0719438 -1.3520695],[ 1.6956854 -1.7101592],0.1359412670135498
265,Fury,captain_marvel.txt,"She's on sub-level 6. I'll get off on 5, take the stairs in case she runs for it. Do a pincer move, like we did in Havana.",0.0,[ 2.219693  -1.2907012],[0.03499435 0.00310484],0.052455365657806396
266,Yon-Rogg,captain_marvel.txt,We're nearing the jump-point. Leave your beacon on so I can find you. We'll get to the bottom of this Vers. Together.,0.0,[ 2.163749  -1.3466771],[ 1.9905938 -1.9201871],0.04942202568054199
267,Vers,captain_marvel.txt,Ok.,0.0,[0.1868244  0.41053426],[ 0.8985693  -0.84607965],0.028676271438598633
268,Fury,captain_marvel.txt,Vers!... Vers!,0.0,[0.3906785 0.3140918],[ 1.5772408 -1.6714518],0.028300851583480835
269,Vers,captain_marvel.txt,You called them in?,0.0,[ 1.617     -0.8169899],[ 1.7208294 -1.6046727],0.12604689598083496
270,Fury,captain_marvel.txt,My bad!,-0.8749999999999998,[0.5846453  0.10478459],[ 1.3027661 -1.2305841],0.16707894206047058
271,Fury,captain_marvel.txt,What?,0.0,[ 1.4070889  -0.49027973],[ 1.2503315 -1.1553091],0.03506931662559509
272,Vers,captain_marvel.txt,Your communicator. You obviously can't be trusted with it.,0.0,[ 1.7782314 -1.1176593],[ 1.4597336 -1.2797815],0.04318344593048096
273,Fury,captain_marvel.txt,Do you know how to fly this thing?,0.8,[ 2.1996615 -1.3225931],[ 1.5082103 -1.3772279],0.0329974889755249
274,Vers,captain_marvel.txt,Uh... we'll see.,0.0,[ 0.91402835 -0.29157984],[ 1.1749681 -1.0808767],0.026712268590927124
275,Fury,captain_marvel.txt,That's a yes or no question.,0.0,[ 1.8249482 -1.0333569],[ 1.1439182 -1.0949124],0.036114513874053955
276,Vers,captain_marvel.txt,Yes.,0.0,[0.35707045 0.19407645],[ 0.7713877 -0.6977943],0.02911853790283203
277,Fury,captain_marvel.txt,That's what I'm talking about!,0.0,[ 1.3161877 -0.6236698],[ 1.638345 -1.623017],0.08665162324905396
278,Fury,captain_marvel.txt,We've got a stowaway.,0.0,[ 1.325911 -0.528627],[ 1.6213886 -1.6640307],0.024871408939361572
279,Vers,captain_marvel.txt,Hang on Goose.,0.0,[ 1.0963799  -0.32586053],[ 0.9619571 -0.9569105],0.0282537043094635
280,Fury,captain_marvel.txt,"Who's a good kitty huh? Huh Goose? Yes, that's right. Who's a good kitty Goose? You're a good kitty.",0.5964285714285713,[ 0.84740496 -0.46902567],[ 1.2718691 -1.415694 ],0.15795740485191345
281,Vers,captain_marvel.txt,"See anyone you know? Funny story... I arrived on Hala, near dead, no memory... That was six years ago.",0.0499999999999999,[ 1.335956  -0.7195688],[ 2.2476518 -2.227002 ],0.08008897304534912
282,Fury,captain_marvel.txt,So you think you're the pilot that went down with Dr Lawson.,-0.1555555555555555,[-0.31140107  0.7692007 ],[ 1.8321983 -1.8512083],0.05303514003753662
283,Vers,captain_marvel.txt,I'm saying that the last person to see them alive can probably tell us.,0.05,[ 1.8376818 -0.9558255],[ 1.597577  -1.5570935],0.04397431015968323
284,Fury,captain_marvel.txt,Maria Rambeau.,0.0,[0.57932574 0.02502277],[ 1.3962723 -1.3747387],0.029302865266799927
285,Carol,captain_marvel.txt,Mmhmm. So how do we get to Louisianna?,0.0,[ 2.012609  -1.2998834],[ 1.7089707 -1.7720314],0.11574104428291321
286,Fury,captain_marvel.txt,Due East. Hang a right at Memphis.,0.0803571428571428,[ 1.6644887 -0.8183767],[ 1.175858  -1.0898379],0.02940937876701355
287,Vers,captain_marvel.txt,"That agent, that stopped the Skrulls from fighting us...",0.0,[0.18130045 0.43364814],[ 1.7404841 -1.8678489],0.022260069847106934
288,Fury,captain_marvel.txt,Coulson. New guy. Guess he doesn't hate me yet.,-0.3318181818181818,[ 1.3898077 -0.7834231],[ 1.7255944 -1.8122394],0.12962409853935242
289,Vers,captain_marvel.txt,"Yeah well, give him time.",0.0,[0.16348983 0.45569137],[ 1.3486632 -1.2688864],0.08245229721069336
290,Fury,captain_marvel.txt,"I guess he had a feeling, went with his gut against orders. It's a really hard thing to do. That's what keeps us human.",-0.1458333333333333,[ 0.89119834 -0.24160975],[ 1.7257828 -1.7081094],0.13979530334472656
291,Vers,captain_marvel.txt,I get in trouble for that. A lot.,-0.2,[0.22619335 0.18988052],[ 1.51762   -1.4646627],0.10044261813163757
292,Fury,captain_marvel.txt,I see that about you (Vers and Fury laugh about this). Rescuing the guy how sold you out to the Skrulls. I guess that's not standard Kree operating procedure.,0.15,[0.15254104 0.24154797],[ 1.6394578 -1.6655489],0.0709179937839508
293,Vers,captain_marvel.txt,"Well, I won't tell your boss if you don't tell mine.",0.0,[ 1.0747592  -0.45131683],[ 1.4549804 -1.2581257],0.15240870416164398
294,Yon-Rogg,captain_marvel.txt,Ronan.,0.0,[0.15615977 0.3500255 ],[ 1.0375407 -0.9707275],0.03286561369895935
295,Yon-Rogg,captain_marvel.txt,It was a trap. To lure our operative Vers to talk for her kidnapper.,0.0,[0.38794726 0.12111462],[ 1.0939536 -0.9733999],0.11609300971031189
296,Yon-Rogg,captain_marvel.txt,By bombing them out of the galaxy. No. We'll handle this.,0.0,[0.7497274  0.03649616],[ 0.69050276 -0.7708311 ],0.03473493456840515
297,Yon-Rogg,captain_marvel.txt,"Lost. They are lost, for now. But we will find them.",0.0,[ 2.0624948 -1.2683324],[ 1.7713903 -1.6536261],0.037779271602630615
298,Yon-Rogg,captain_marvel.txt,Maintain the course for C-53.,0.0,[ 1.2314079  -0.37504253],[ 1.7209139 -1.689444 ],0.02833312749862671
299,Vers,captain_marvel.txt,"Excuse me, I'm looking for Maria Rambeau.",-0.05,[ 0.9159046  -0.28426006],[ 1.9001008 -1.8986542],0.10110053420066833
300,Monica,captain_marvel.txt,"Aunty Carol? Mom, it's Aunty Carol! I knew it, everybody said you were dead but we knew they were lying.",-0.2,[0.8335992  0.04181777],[ 1.5400308 -1.4479021],0.15608756244182587
301,Vers,captain_marvel.txt,I'm not really who you think I am.,-0.1,[ 1.1303165 -0.3723289],[ 1.8296775 -1.7655629],0.1243307888507843
302,Maria,captain_marvel.txt,That is the craziest shit I have ever heard.,-0.2,[-0.2787879  0.779391 ],[ 1.4546657 -1.301505 ],0.09083673357963562
303,Monica,captain_marvel.txt,Green-transforming aliens? There's no such thing.,0.0,[-0.547294    0.82287675],[ 0.3917293 -0.4073745],0.022880077362060547
304,Fury,captain_marvel.txt,"You're absolutely right, young lady. There is no such thing. 'Cause if there were, we would want to keep that to ourselves. (Fury looks towards Vers accusingly)",0.1285714285714285,[ 1.4570177  -0.73209137],[ 0.4398803  -0.42486927],0.171207994222641
305,Vers,captain_marvel.txt,You don't believe me.,0.0,[ 1.3111212 -0.5573135],[ 1.6236883 -1.416638 ],0.13959243893623352
306,Monica,captain_marvel.txt,No way. That's so cool.,0.35,[-0.7449074  1.2050338],[ 1.3893934 -1.2817005],0.11570960283279419
307,Fury,captain_marvel.txt,"Oh, ho. She can do a lot more than just make tea with those hands.",0.5,[ 0.9680844  -0.30689794],[ 0.585881   -0.51088476],0.10891357064247131
308,Monica,captain_marvel.txt,Like what? Show us.,0.0,[ 1.2470216  -0.44645363],[ 1.5727985 -1.537246 ],0.048152416944503784
309,Monica,captain_marvel.txt,"I kept all your stuff, I'll go get it.",0.0,[ 1.4674832 -0.8791126],[ 1.7401425 -1.752003 ],0.08610787987709045
310,Fury,captain_marvel.txt,Mmm??,0.0,[ 1.3949376 -0.6737491],[ 1.3234783 -1.2793598],0.07008418440818787
311,Maria,captain_marvel.txt,You don't remember anything?,0.0,[ 1.4835447 -0.676633 ],[ 1.9488614 -1.7698814],0.03777921199798584
312,Vers,captain_marvel.txt,"I see... flashes. Little moments, but I can't tell what's real. If I could just piece together what happened that morning, maybe it'll all make sense?",0.00625,[ 1.5684174 -0.8633684],[ 2.1063845 -1.9600147],0.0356099009513855
313,Maria,captain_marvel.txt,"You woke me up, banging on my door at dawn. Your usual move. Back then we had to get up so early, the Air Force still wasn't letting women fly combat, so testing Lawson's planes was our only shot at doing something that mattered. And you wanted to race to base, in your old Mustang, and I wasn't about to argue, 'cause I knew my Camaro would dominate. But you cheated, took a shortcut.",-0.0071428571428571,[ 1.111468   -0.29497206],[-0.01304951  0.19605754],0.11882218718528748
314,Vers,captain_marvel.txt,Since when is a shortcut cheating?,0.0,[ 0.76625407 -0.17875507],[ 1.54184   -1.6447076],0.025056302547454834
315,Maria,captain_marvel.txt,Since it violates the pre-determined rules of engagement.,0.0,[-0.00606781  0.3374524 ],[ 1.7353007 -1.7530419],0.026529312133789062
316,Vers,captain_marvel.txt,I definitely don't remember those.,0.0,[ 1.0914729  -0.38525397],[ 1.4561971 -1.3459959],0.04579934477806091
317,Maria,captain_marvel.txt,"Mmm, of course you don't. (both Maria and Vers laugh for a bit) When I got to the hanger, Lawson was agitated, she said 'she had lives to save'. She was trying to take the Aces up herself, but you said...",0.3,[ 1.7739346 -1.0244385],[ 1.0119661 -1.0171527],0.15902985632419586
318,Vers,captain_marvel.txt,"'If there were lives at stake, I would fly the plane.'",0.8,[ 1.3904876 -0.6444942],[ 1.172889 -1.309332],0.03297796845436096
319,Maria,captain_marvel.txt,"Yup. Big hero moment. The kind of moment we've both been waiting for. The Doc was always unique. That's why I liked her. But, now you're saying she's from another planet.",0.39375,[ 1.0683292 -0.2564696],[ 1.6493481 -1.6610931],0.17570462822914124
320,Vers,captain_marvel.txt,I know this must be hard for you.,-0.2916666666666667,[ 0.8592151  -0.10780289],[ 1.652335 -1.418594],0.1714014708995819
321,Maria,captain_marvel.txt,"What, this part right here? No, no. Know what's hard? Losing my best friend, in a mission so secret they act like it never even happened. Hard... is knowing you were out there somewhere, too damn stubborn to die. And now you come up in here after 6 years... with your super-charged fire-hands and you expect me to call you... I don't even know what... 'Vers'? Is that really who you are now?",0.0837301587301587,[ 2.1361463 -1.2911481],[ 2.0590217 -1.9873836],0.1394360214471817
322,Vers,captain_marvel.txt,I don't know.,0.0,[ 1.0438293  -0.30109733],[ 1.2361151 -1.1215701],0.050982773303985596
323,Monica,captain_marvel.txt,Come look.,0.0,[ 0.8553074  -0.22306886],[ 1.430272  -1.3858258],0.054222941398620605
324,Monica,captain_marvel.txt,This is me and you on Halloween.,0.0,[ 0.98556846 -0.44811273],[ 1.656093 -1.659284],0.12247121334075928
325,Monica,captain_marvel.txt,"I'm Amelia Earhart and you're Janis Joplin. Oh, this is you when you were little, you didn't get along with your parents so Mom said we became your real family.",0.00625,[ 0.88723683 -0.21743849],[ 1.6950536 -1.5489845],0.1759081333875656
326,Monica,captain_marvel.txt,This is us on Christmas. I got more...,0.5,[ 1.5324101  -0.96149695],[ 1.7734157 -1.7957493],0.05487987399101257
327,Monica,captain_marvel.txt,"Here's another picture of when you were little. And this is how you right after you graduated... (Monica continues to talk, but the words start to mix together).",0.0491071428571428,[ 1.5979325  -0.88791126],[ 2.0490644 -1.8250576],0.07801178097724915
328,Monica,captain_marvel.txt,"Oh wait. I forgot, your jacket. Mom doesn't let me wear it anymore after I spilled ketchup on it.",0.0,[ 1.3400599 -0.6998644],[ 1.388308  -1.4301107],0.10810114443302155
329,Maria,captain_marvel.txt,That was all that survived the crash. Or so we thought.,0.0,[-0.07638524  0.66480243],[ 1.5942456 -1.5806655],0.027709364891052246
330,Vers,captain_marvel.txt,Don't answer that.,0.0,[ 1.5452008 -0.8074099],[ 1.2338293 -1.1528512],0.041463255882263184
331,Maria,captain_marvel.txt,It's just my neighbor.,0.0,[0.68064505 0.08329403],[ 1.349383  -1.3886925],0.07782012224197388
332,Vers,captain_marvel.txt,They can change into anyone.,0.0,[0.8242328  0.03438321],[ 1.2913172 -1.2160013],0.02896544337272644
333,Vers,captain_marvel.txt,What do you want?,0.0,[ 2.326533  -1.3948891],[ 1.563152  -1.5864993],0.12887749075889587
334,Maria,captain_marvel.txt,Hey Tom. This is my friend Carol.,0.0,[ 1.4872744 -0.8227742],[ 1.8927664 -1.8279124],0.0974963903427124
335,Vers,captain_marvel.txt,A closer looksie?,0.0,[ 2.0513737 -1.2713628],[ 1.5843531 -1.622234 ],0.021707236766815186
336,Vers,captain_marvel.txt,"To see the bird parked out by the road. You're really working overtime to sell this one, aren't you Talos?",0.2,[-0.29424077  0.7266295 ],[ 1.438042  -1.4224664],0.02710232138633728
