Name,Line,Sentiment,Irony,Hate,Intimacy,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
MIRIAM,"(taking money from
               customer)
          Even change. Thank you, Madam.
              (she looks up at Guy
               as the woman moves
               off)
          Well -- hello, Guy.",0.0,[0.09431529 0.04391509],[ 1.0666994 -1.1598307],0.0966320037841796,-5.773079872131348,-6.042471408843994,-6.751227378845215,-5.3394083976745605,-4.2534332275390625,-6.7886505126953125,-5.428112030029297,-5.880314826965332,-7.572490692138672,-7.116610050201416,-6.493139266967773,-7.0334577560424805,-7.703794479370117,-5.838367938995361,-7.920709133148193,1.6320281028747559,-8.332740783691406,-6.0744428634643555,-7.29238224029541,-8.767460823059082,-6.503896236419678,-8.061773300170898,-5.221654415130615,-6.995030879974365,-7.595695495605469,-7.082287311553955,-6.746584892272949,-1.8094265460968018
GUY,"You're looking well, Miriam.

Miriam's face is pretty because it is still young. She is
self-centered and inclined to be vindictive. She wears
harlequin glasses with myopic lenses which tend to make her
eyes look small.",0.0333333333333333,[ 0.77244866 -0.24298829],[ 1.7640396 -1.5356042],0.1102027148008346,1.2289787530899048,-7.187595367431641,-6.98726749420166,-5.193150997161865,-1.712777018547058,-4.88487434387207,-7.155270576477051,-7.346249103546143,-6.567805767059326,-5.6445722579956055,-4.93623685836792,-6.848618507385254,-7.680749893188477,-6.286465644836426,-7.325873851776123,-5.067564964294434,-7.7229390144348145,-6.072284698486328,-5.819950103759766,-8.490996360778809,-4.6952643394470215,-5.325298309326172,-4.230287551879883,-6.451241493225098,-7.6397600173950195,-6.399869441986084,-7.458156585693359,-1.1495695114135742
MIRIAM,"So are you. You've got a nice tan,
          playing tennis with all your rich
          friends.",0.4875,[-1.3775607  1.5099924],[ 0.9047744 -0.9260386],0.1156589388847351,-0.6782527565956116,-5.743780612945557,-7.464023113250732,-6.0145368576049805,-1.3268156051635742,-6.47983980178833,-6.38468074798584,-5.535470485687256,-7.051024913787842,-6.75795316696167,-6.532267093658447,-7.441329002380371,-8.385712623596191,-4.126282215118408,-7.939371585845947,-7.2746124267578125,-8.453497886657715,-4.110351085662842,-4.818043231964111,-8.517784118652344,-5.676916599273682,-6.039255142211914,-4.791965961456299,-6.783627510070801,-8.875676155090332,-7.477574825286865,-6.582845687866211,0.08466506004333496
GUY,"(ignoring the remark)
          What time do we meet your lawyer?",0.0,[ 0.4150723  -0.08103091],[ 1.9328151 -1.8811404],0.1002800464630127,-6.7488627433776855,-5.988076210021973,-5.690081596374512,-4.448069095611572,-5.082798004150391,-6.376097202301025,-1.8428269624710083,0.021932661533355713,-6.6993327140808105,-6.091939449310303,-5.522700786590576,-7.222846031188965,-7.3858819007873535,-6.403599262237549,-7.284446716308594,-7.74262809753418,-8.210526466369629,-6.966196060180664,-6.932879447937012,-7.785266399383545,-6.05237340927124,-9.975424766540527,-5.66732931137085,-8.875767707824707,-7.90266227722168,-6.707899570465088,-5.378491401672363,0.18206703662872314
MIRIAM,"(sly little smile)
          What's your hurry?",0.0562499999999999,[ 0.98651415 -0.4596053 ],[ 1.8648661 -1.9162906],0.1070034801959991,-5.668639183044434,-5.694281578063965,-6.092171669006348,-5.048588275909424,-4.795949935913086,-5.834268093109131,-1.9747117757797241,0.3882286250591278,-6.5107598304748535,-6.484692573547363,-6.173171520233154,-7.303808212280273,-7.402394771575928,-5.342681884765625,-6.632655620574951,-7.118776321411133,-7.948242664337158,-5.957464218139648,-6.211177825927734,-7.1656999588012695,-6.072813987731934,-9.460206985473633,-5.815674781799316,-8.303162574768066,-7.6309661865234375,-6.555354118347168,-5.265175819396973,-0.15100091695785522
GUY,"My hurry? That's funny, coming from
          you! You're the one who's in a hurry,
          aren't you?",0.3125,[-1.0084258  1.1880484],[ 1.5791026 -1.6690444],0.1102875471115112,-3.566131591796875,1.8945677280426025,-5.945488452911377,-4.78107213973999,-3.9630343914031982,-5.338618755340576,-2.3565919399261475,-0.5901951789855957,-5.785783767700195,-6.123344898223877,-5.535446643829346,-6.393439292907715,-5.870687007904053,-3.5596463680267334,-6.139082431793213,-5.758413791656494,-7.164778232574463,-1.9319911003112793,-5.039841651916504,-5.418370246887207,-5.088946342468262,-7.495258331298828,-4.259408950805664,-5.964333534240723,-6.266129016876221,-5.758427619934082,-4.543004035949707,-3.4008419513702393
MIRIAM,"(coyly)
          When you wouldn't give me the divorce
          right away, I sort of hoped it was
          because you were a little bit jealous.",0.0491071428571428,[-0.19228119  0.58646524],[ 1.5649811 -1.5422629],0.1025744080543518,-6.772156238555908,-5.2165021896362305,-5.350533485412598,-3.0935323238372803,-4.0448760986328125,-5.176469802856445,-4.677600860595703,-5.523968696594238,-4.072484970092773,-2.4131407737731934,-3.7904398441314697,-5.621127605438232,-6.248431205749512,-7.014766216278076,-5.553222179412842,-7.581267356872559,-6.6468825340271,-5.999668121337891,-6.654880523681641,-6.033308029174805,-1.238934874534607,-7.469016075134277,-3.4258975982666016,-6.665711879730225,-6.044706344604492,-4.140556812286377,-6.221806526184082,0.577602744102478
GUY,"(biting)
          I got over being jealous, a long
          time ago Miriam.
Miriam's eyes slide toward the other girl clerk who has moved
closer, within listening range.",-0.0875,[ 0.47560388 -0.04114303],[ 1.4335486 -1.4791286],0.1125925481319427,-6.065814971923828,-5.624795436859131,-5.9455060958862305,-4.225189685821533,-3.2341949939727783,-6.16914701461792,-6.633740425109863,-6.900431156158447,-6.8247785568237305,-5.024467945098877,-6.23852014541626,-6.259021759033203,-6.707138538360596,-6.223206043243408,-6.641220569610596,-8.18047046661377,-7.2280731201171875,-5.375571250915527,-6.496682167053223,-6.909843444824219,-6.27724027633667,-7.262444496154785,-3.5737600326538086,-6.812747478485107,-7.471696376800537,-5.113012790679932,-7.008831024169922,2.445683240890503
MIRIAM,"(indicating empty
               glass cubicle)
          Let's talk in there.

Guy follows Miriam across to the empty room.   Miriam has
brought her purse along.

They enter.",-0.1,[ 0.31543475 -0.02984665],[ 1.5081784 -1.6005546],0.09195476770401,-6.0037384033203125,-5.384517192840576,-6.089320182800293,-5.111081123352051,-3.826125383377075,-6.688030242919922,-5.626838684082031,-5.749739646911621,-6.9940876960754395,-6.344078540802002,-6.170918941497803,-6.844587802886963,-7.69185733795166,-5.598949909210205,-6.900062561035156,-7.916760444641113,-8.195825576782227,-5.739471435546875,-6.734302997589111,-7.934045791625977,-6.162693023681641,-8.155673027038574,-4.977628231048584,-7.967433452606201,-8.431122779846191,-6.760694980621338,-6.8423051834106445,3.0809648036956787
MIRIAM,"(intimately)
          Now this is cosier. Sort of like
          old times, isn't it, Guy?",0.15,[-0.7690515  0.8255435],[ 1.8506423 -2.019985 ],0.0960627496242523,-3.647602081298828,-5.0704803466796875,-6.73675012588501,-5.153885841369629,-0.9948480129241943,-5.041338920593262,-2.4682915210723877,-1.1741074323654175,-6.164148330688477,-6.492790699005127,-5.836812496185303,-6.92728328704834,-7.317595481872559,-3.904212713241577,-6.588772773742676,-7.6990861892700195,-7.582523822784424,-3.456254005432129,-5.1945390701293945,-6.331641674041748,-4.972438335418701,-7.222743988037109,-3.7151389122009277,-5.970362186431885,-7.817152976989746,-6.565079212188721,-5.395907402038574,-0.739993691444397
GUY,"(coldly)
          Oh, skip it, Miriam. It's pretty
          late to start flirting with a
          discarded husband. Especially when
          you're going to have another man's
          baby.",-0.1624999999999999,[0.0137181  0.26515976],[ 0.5420619 -0.6116291],0.0719217658042907,-4.1925740242004395,-5.230758190155029,-5.7334747314453125,-3.546659231185913,-1.6797115802764893,-5.636812210083008,-5.7444353103637695,-5.8506269454956055,-6.994835376739502,-5.116098880767822,-3.689870595932007,-6.3041558265686035,-7.18120813369751,-5.539046287536621,-7.757763862609863,-8.45228385925293,-8.27347183227539,-5.333952903747559,-5.178784370422363,-8.217737197875977,-5.4247822761535645,-7.233700752258301,-4.161823749542236,-7.037987232208252,-8.48720645904541,-7.080197811126709,-6.938915252685547,0.9334942102432251
MIRIAM,"Do you know, I think you're handsomer
          than ever?",0.0,[ 0.5982893  -0.15890878],[ 1.6807507 -1.7529904],0.0962245166301727,-2.8301234245300293,-5.87725305557251,-6.6501688957214355,-5.545628070831299,-2.319432020187378,-6.654351234436035,-3.0790858268737793,-0.3278597891330719,-6.122011661529541,-6.5025506019592285,-6.416557788848877,-6.813223838806152,-7.479280948638916,-3.4265573024749756,-6.745079517364502,-7.999819278717041,-8.061494827270508,-5.581740379333496,-4.95979118347168,-7.2637739181518555,-5.168174743652344,-7.796284198760986,-4.0091023445129395,-7.574228763580322,-8.104296684265137,-7.107726097106934,-3.3610799312591553,-0.6339663863182068
GUY,"Let's see your lawyer and get this
    over with.",0.0,[-0.51317996  1.0545642 ],[ 1.190827  -0.9883233],0.1122066676616668,-7.009385108947754,-5.481977462768555,-5.252960681915283,-3.9652884006500244,-4.925373554229736,-6.202235221862793,-5.595468997955322,-5.316243648529053,-5.9865593910217285,-5.9420623779296875,-5.878983974456787,-6.412191390991211,-7.241861820220947,-6.082435607910156,-7.008883953094482,-7.83056116104126,-8.070886611938477,-6.196432113647461,-7.336852073669434,-7.649277687072754,-6.279515743255615,-8.578654289245605,-5.522608757019043,-8.112909317016602,-8.143546104431152,-6.410294532775879,-6.884881019592285,2.893721103668213
MIRIAM,"Did you bring the money, Guy?   Lawyers
    are expensive.",-0.5,[-0.8802995   0.90733385],[ 1.6475555 -1.4724745],0.1046385169029235,-6.121823310852051,-6.685562610626221,-5.789895534515381,-4.287961483001709,-4.2583723068237305,-5.730648994445801,-1.5920377969741821,0.36163130402565,-6.628218173980713,-5.701034069061279,-4.926814079284668,-6.8848419189453125,-7.219493865966797,-6.620012283325195,-6.8373589515686035,-7.844566345214844,-7.979219913482666,-7.326265335083008,-6.934622287750244,-7.38442325592041,-5.836325645446777,-9.632028579711914,-5.27918004989624,-8.6326322555542,-7.564858436584473,-6.2732648849487305,-5.737093448638916,-0.19849252700805664
GUY,"(taking money from
         his wallet)
    Here it is.",0.0,[-0.3197927   0.48191687],[ 1.4068931 -1.7177296],0.0914406776428222,-5.976604461669922,-5.755978584289551,-5.722895622253418,-5.105034351348877,-4.458425521850586,-7.018087863922119,-5.863210678100586,-5.636407852172852,-6.823779582977295,-5.9831647872924805,-6.530017375946045,-6.517565727233887,-7.111273288726807,-4.69037389755249,-6.25300931930542,-7.1348876953125,-7.466922283172607,-5.204623222351074,-6.580422401428223,-7.3705644607543945,-6.442652225494385,-7.586031913757324,-5.002557754516602,-7.558952331542969,-8.125184059143066,-6.09512996673584,-5.62047815322876,2.9735190868377686
MIRIAM,"(taking the money
         greedily)
    If I'd known what all that tennis
    nonsense of yours was going to lead
    to, I wouldn't have run out on you.",0.0,[ 0.28673482 -0.11810725],[ 1.1669685 -1.2991962],0.1101339310407638,-6.765105247497559,-5.641681671142578,-5.123434543609619,-3.550747871398926,-5.1901702880859375,-7.188986778259277,-5.484048843383789,-5.988129615783691,-5.813600063323975,-2.674994468688965,-4.464507579803467,-5.69193172454834,-5.7269062995910645,-6.193005084991455,-3.9576947689056396,-7.8841872215271,-6.710272312164307,-6.3972625732421875,-7.1902289390563965,-5.952727317810059,-3.655294895172119,-7.716999530792236,-3.0345282554626465,-7.121377944946289,-7.070562839508057,-4.573972702026367,-3.399691581726074,0.3169817328453064
GUY,"What are you trying to say, Miriam?
    Come out with it.",0.0,[0.24375518 0.286858  ],[ 1.44709   -1.2610761],0.1098268330097198,-6.708914756774902,-6.2144060134887695,-5.62703800201416,-4.489494800567627,-4.169766902923584,-5.654998779296875,-2.205796480178833,-0.7448152303695679,-6.627512454986572,-6.616747856140137,-5.934599876403809,-6.996118545532227,-7.55413293838501,-6.363767623901367,-6.9031171798706055,-7.772276878356934,-8.251493453979492,-6.963400840759277,-6.433661460876465,-7.745206356048584,-5.715028285980225,-9.49665355682373,-5.419313430786133,-8.470772743225098,-8.062756538391113,-7.0153093338012695,-5.665884971618652,1.112792730331421
MIRIAM,"(tucking the bills
         away)
    I'm not getting a divorce.",0.0,[-0.2664169   0.78965443],[ 0.8223021  -0.87040186],0.1121794879436492,-7.039117336273193,-6.674572944641113,-5.220334529876709,-4.311008930206299,-3.1103463172912598,-4.490121841430664,-5.719094753265381,-6.918440341949463,-6.719064235687256,-4.478743076324463,-2.428018093109131,-6.814670562744141,-6.769653797149658,-6.540242671966553,-6.2982611656188965,-7.39841890335083,-6.464733123779297,-4.4099345207214355,-6.64575719833374,-6.132920265197754,-6.297169208526611,-7.220292091369629,-3.9297304153442383,-5.488131046295166,-6.985445022583008,-3.5923190116882324,-7.132503986358643,1.3422373533248901
GUY,"(tense and angry)
    Why, you little doublecrosser. I
    didn't want this divorce, you did.
    That's what you've been harping about
    for the past year.",-0.3177083333333333,[-0.40112478  0.7381733 ],[ 0.9398558 -0.7381041],0.1105146706104278,-6.580068588256836,-6.837584495544434,-1.1467524766921997,-1.2604272365570068,-4.00765323638916,-5.737320899963379,-4.885817527770996,-4.396949768066406,-6.749134063720703,-4.8426995277404785,-3.1685359477996826,-5.607327461242676,-7.0361809730529785,-7.280142307281494,-7.283596992492676,-8.50619888305664,-7.699484348297119,-6.913742542266846,-7.2116570472717285,-7.890420913696289,-6.289421081542969,-8.372641563415527,-5.118288993835449,-8.600414276123047,-8.38930606842041,-5.878246784210205,-6.892508029937744,0.23886191844940186
MIRIAM,"It's a woman's privilege to change
    her mind... Now I can shop for some
    pretty clothes. I wouldn't want you
    to be ashamed of me in Washington
    when we go to all those dinners and
    swanky parties.",0.25,[-0.2557984   0.43492535],[-0.1144103   0.09084354],0.1107627302408218,-4.571730613708496,-5.593578815460205,-4.285720348358154,-2.283766508102417,-2.4885528087615967,-5.377723217010498,-6.723487854003906,-7.352996826171875,-6.252915859222412,-3.545051336288452,-3.806708335876465,-3.8281757831573486,-2.019055128097534,-5.655869960784912,-5.088379859924316,-6.451020240783691,-6.443363189697266,-5.353099822998047,-7.5506181716918945,-6.292914390563965,-5.438899993896484,-4.173989295959473,-3.228580951690674,-5.1039958000183105,-5.489877223968506,-5.339537143707275,-6.115322589874268,0.3038909435272217
GUY,And what do you mean by that?,-0.3125,[ 2.1484518 -1.2742373],[ 1.4292372 -1.48062  ],0.0870984196662902,-6.879199504852295,-6.579663276672363,-5.846257209777832,-4.353307723999023,-4.896505832672119,-6.6404314041137695,0.3323828876018524,-0.4143195152282715,-7.178577423095703,-6.069848537445068,-4.951972961425781,-6.355502128601074,-6.7895426750183105,-6.7520527839660645,-6.520304203033447,-6.8125410079956055,-8.176065444946289,-7.247104167938232,-6.6050310134887695,-7.500391006469727,-5.883458614349365,-9.632951736450195,-4.646268367767334,-8.697319984436035,-7.602510929107666,-6.799834728240967,-4.780154228210449,-0.7333704233169556
MIRIAM,"(Coyly)
    Don't look so mad, Guy. You always
    smile when your picture is being
    taken for the papers.",-0.1625,[-0.6761958   0.84186524],[ 1.9165374 -1.881433 ],0.1123548746109008,-4.928581237792969,-3.3095576763153076,-5.216711521148682,-3.8843724727630615,-3.1548168659210205,-1.2912919521331787,-7.078378200531006,-6.635471343994141,-6.148090362548828,-6.180023670196533,-5.400092124938965,-7.1670637130737305,-7.291578769683838,-5.675971031188965,-6.838076591491699,-7.468527793884277,-7.049540042877197,-2.2866625785827637,-5.50636100769043,-6.3335442543029785,-4.691721439361572,-6.518587112426758,-5.127762317657471,-5.287044525146484,-7.239930629730225,-5.53956937789917,-8.081842422485352,0.40883320569992065
GUY,Let's not talk about Anne Burton.,0.0,[ 0.8040541  -0.42711344],[ 1.4303088 -1.3171216],0.0898158550262451,-7.069480895996094,-6.077665328979492,-4.794214725494385,-2.9487533569335938,-4.420672416687012,-6.450174331665039,-5.958809852600098,-7.115289688110352,-7.177955150604248,-4.740987300872803,-0.945099949836731,-6.251474380493164,-6.875824451446533,-7.373873233795166,-7.504820346832275,-7.144459247589111,-8.15325927734375,-6.643636703491211,-7.901455402374268,-8.103235244750977,-6.472904682159424,-8.55292797088623,-4.577698707580566,-7.771785259246826,-7.920294761657715,-6.0567145347595215,-7.2478532791137695,0.9784786701202393
MIRIAM,"So, it's really serious between you
          two? Well, you can throw your dreams
          about her into the ashcan. Guy, I'm
          coming to Washington.",-0.3333333333333333,[ 0.8549954  -0.48075932],[ 1.3564484 -1.3690871],0.1122094839811325,-6.389211654663086,-5.722070217132568,-6.06220006942749,-4.601192951202393,-2.9862985610961914,-5.990756988525391,-2.909146308898926,-1.829966425895691,-6.598107814788818,-6.710658073425293,-5.9740986824035645,-7.0498456954956055,-8.014092445373535,-6.080345630645752,-6.876465320587158,-8.451227188110352,-8.55460262298584,-6.559673309326172,-6.961094856262207,-7.745559215545654,-4.732902526855469,-8.975777626037598,-4.818483352661133,-8.163662910461426,-8.54779052734375,-7.363327503204346,-6.143601417541504,1.4043841361999512
GUY,What for?,0.0,[ 2.1612225 -1.1754016],[ 1.3426784 -1.2870256],0.0893889665603637,-6.754886627197266,-6.5364909172058105,-5.850378036499023,-4.620753288269043,-5.097275257110596,-6.585737228393555,-1.271592378616333,-0.2961827218532562,-6.910638332366943,-6.2921528816223145,-5.517326354980469,-6.961443901062012,-7.469844341278076,-6.671021461486816,-7.0452141761779785,-7.496418476104736,-8.34302806854248,-7.324080944061279,-6.9095354080200195,-7.9258623123168945,-6.09324312210083,-9.936388969421387,-5.703100204467773,-9.073602676391602,-8.01465892791748,-6.841001510620117,-5.497223854064941,0.3630518615245819
MIRIAM,To have my baby and be with you.,0.0,[ 1.9530627 -1.0176843],[ 1.1206967 -1.1965461],0.0411874949932098,-5.2811808586120605,-5.903937339782715,-5.9114251136779785,-5.595193386077881,-4.196372985839844,-3.505209445953369,-6.437230587005615,-5.253286838531494,-2.02671217918396,-5.548635959625244,-6.588594436645508,-5.992388725280762,-7.216033935546875,-3.776426076889038,-5.627866268157959,-5.856622219085693,-5.275432586669922,-2.933006763458252,-1.5823864936828613,-5.95571231842041,-5.299196720123291,-6.838390827178955,-5.295387268066406,-5.8534255027771,-6.180739402770996,-2.9034223556518555,-6.026080131530762,-0.5890791416168213
GUY,Why me?   It's not my baby.,0.0,[0.08099797 0.36089858],[ 1.309124  -1.2992657],0.1122136116027832,-6.536698341369629,-7.426591873168945,-3.8407907485961914,-2.4003069400787354,-5.120579719543457,-5.385318756103516,-1.2682735919952393,-1.6621462106704712,-6.41457462310791,-1.3783645629882812,-1.0218006372451782,-5.393107891082764,-4.99167013168335,-6.354594707489014,-5.121180057525635,-7.32766056060791,-5.647779941558838,-6.664674758911133,-6.053192615509033,-5.079067230224609,-5.969403266906738,-8.450394630432129,-4.309595108032227,-7.219733238220215,-5.394286155700684,-2.1818251609802246,-4.150881290435791,-1.4101827144622803
MIRIAM,"But people don't know that, Guy, do
          they? It would make a pretty story,
          wouldn't it -- the senator's daughter
          involved with a married man who's
          about to become a father.",0.25,[-0.60773176  0.5927321 ],[ 1.2243679 -1.2202947],0.1100801229476928,-3.371786594390869,-6.1053290367126465,-6.968128681182861,-5.361875057220459,-2.508070707321167,-6.449895858764648,-1.1814197301864624,-0.7345399856567383,-6.136712074279785,-5.804769515991211,-4.531826019287109,-6.889809608459473,-7.805330276489258,-5.380151271820068,-7.034687042236328,-7.840212821960449,-8.234050750732422,-6.599530220031738,-6.266502857208252,-7.67391300201416,-4.182748317718506,-8.293547630310059,-4.350526332855225,-7.960716247558594,-7.909934997558594,-6.884857654571533,-5.256570339202881,-0.29955628514289856
GUY,"(furiously)
          You black conniving little liar!

A few people in the shop look around as Guy's voice rises
above the sound of the record playing.",-0.0402083333333333,[-0.7338676  1.106118 ],[ 1.1781472 -1.1507674],0.1099251806735992,-5.556587219238281,-4.705127716064453,-0.45682212710380554,-1.6197452545166016,-5.150507926940918,-6.625863075256348,-5.528397083282471,-5.641345024108887,-7.026134014129639,-5.135049343109131,-4.819063663482666,-3.760012626647949,-5.92410135269165,-6.00761079788208,-6.024186611175537,-7.898928642272949,-7.462043285369873,-6.038031101226807,-6.562482833862305,-7.460660934448242,-6.783683776855469,-7.445076942443848,-5.632961273193359,-8.292531967163086,-8.175320625305176,-5.9344964027404785,-5.85601806640625,-0.12030880153179169
MIRIAM,Keep your voice down.,-0.1555555555555555,[ 0.84318495 -0.02588992],[ 1.3027598 -1.0022544],0.1087518185377121,-6.29634428024292,-6.513810157775879,-4.492316722869873,-3.1579020023345947,-4.257075309753418,-3.8533589839935303,-6.8946027755737305,-6.988798141479492,-6.497317314147949,-5.351673603057861,-4.0360636711120605,-5.898369789123535,-7.0560994148254395,-7.5183844566345215,-6.640015125274658,-6.88081693649292,-7.595237731933594,-6.967792510986328,-7.290192127227783,-7.434350967407227,-6.0016188621521,-8.089695930480957,-5.178192138671875,-7.4022698402404785,-7.623333930969238,-5.9351983070373535,-8.027511596679688,2.4560556411743164
GUY,"What happened? Did he run out on
          you?",0.0,[ 1.051703 -0.652781],[ 1.8344307 -1.8761337],0.0914303064346313,-6.641772270202637,-6.2353973388671875,-5.9020094871521,-4.608968257904053,-5.602631568908691,-6.190305233001709,-0.9205918908119202,0.3916740417480469,-6.852898120880127,-5.650088787078857,-5.575950622558594,-6.8625593185424805,-7.0330491065979,-6.655796527862549,-6.554738521575928,-7.041342735290527,-7.845871925354004,-7.097485542297363,-6.650513648986816,-7.2280144691467285,-5.938618183135986,-10.018097877502441,-5.584432601928711,-8.83102798461914,-7.273810386657715,-6.120654582977295,-5.041170120239258,-0.698106586933136
MIRIAM,"No man runs out on me.   Not even
          you.",0.0,[ 0.6135101  -0.10296261],[ 1.3030795 -1.4201342],0.1110391318798065,-6.48026180267334,-6.318451881408691,-4.358475208282471,-3.504702091217041,-4.247949600219727,-6.631528377532959,-6.230360984802246,-6.609138488769531,-7.696108341217041,-5.078670024871826,-3.6024086475372314,-6.461203098297119,-7.281073093414307,-7.079509258270264,-6.937364101409912,-7.536861896514893,-7.771072864532471,-6.7599992752075195,-7.803125381469727,-8.15612506866455,-6.700875282287598,-8.4365873336792,-5.05702543258667,-8.141802787780762,-8.464442253112793,-5.938693046569824,-6.916499614715576,2.405473232269287
GUY,"You're a liar and a  cheat,   Miriam.
          You've wanted to get  rid of   me long
          enough and now I'll  go you   one better --
          I never want to see  or hear   of you
          again.",0.15,[ 0.7022321 -0.3612704],[ 0.52837974 -0.4537089 ],0.0963845252990722,-6.260027885437012,-6.373828411102295,0.3685742914676666,-0.7137681245803833,-4.231700897216797,-4.884141445159912,-5.573456764221191,-5.293099880218506,-5.652344703674316,-4.444550037384033,-2.457965135574341,-4.07387113571167,-6.375052452087402,-6.853631496429443,-6.815950393676758,-7.489678382873535,-7.5333428382873535,-6.6223673820495605,-6.554415225982666,-7.7132568359375,-5.785899639129639,-7.868509292602539,-5.636452674865723,-8.262224197387695,-7.442586898803711,-5.348013877868652,-7.263263702392578,-1.373828411102295
MIRIAM,"(demurely)
          I could be very pathetic as the
          deserted little mother in a courtroom,
          Guy. Think it over. Who would
          believe you?

Guy seizes her angrily and in so doing, knocks the tone arm
across the record with a loud screech. From outside we can
see heads turn. Mr. Hargreaves, the manager, is very
disturbed.",-0.2312499999999999,[ 1.4578453  -0.93164176],[ 1.3380781 -1.3246897],0.1136347949504852,-6.308379173278809,-6.362052917480469,-3.0958898067474365,-2.4090752601623535,-5.078278064727783,-5.075742244720459,-3.069883346557617,-2.044149160385132,-6.265786647796631,-2.351074695587158,-4.378763675689697,-4.992199897766113,-5.792355537414551,-7.193699359893799,-4.70352029800415,-8.727065086364746,-5.5064826011657715,-7.2264862060546875,-6.76542854309082,-5.220284938812256,-5.6341986656188965,-8.724324226379395,-5.031662464141846,-7.908620357513428,-6.48628568649292,-1.8128589391708374,-5.818056106567383,-0.10601195693016052
GUY,"...That's what should happen to people
          like you. And if I...",0.0,[-0.2814052   0.55699646],[ 1.3863974 -1.435208 ],0.0905659794807434,-6.64539098739624,-6.206947326660156,-6.422444820404053,-4.575443744659424,-2.8629794120788574,-5.783247947692871,-4.543236255645752,-4.136181354522705,-5.205118656158447,-6.021300792694092,-5.98510217666626,-7.0292816162109375,-8.27346134185791,-6.416265964508057,-7.218693256378174,-8.331320762634277,-8.525360107421875,-6.909547328948975,-6.689380645751953,-7.9969706535339355,-3.1864302158355713,-8.527584075927734,-3.9848806858062744,-8.021777153015137,-8.19680118560791,-7.224354267120361,-6.469343662261963,1.8813610076904297
GUY,"(his eyes blazing)
          Sorry. I'm leaving.

He starts to exit from the booth.   Miriam grabs his arm and
screams at him:",-0.5,[ 0.4982522  -0.02572434],[ 1.7628255 -1.688454 ],0.1112127304077148,-6.043335437774658,-5.122389793395996,-5.188467502593994,-4.722519397735596,-3.321519136428833,-3.5014405250549316,-5.165153503417969,-4.7494401931762695,-5.630541801452637,-4.155091762542725,-5.047959804534912,-6.045753479003906,-4.702748775482178,-6.7317609786987305,-6.145440578460693,-5.40637731552124,-4.997603893280029,-5.8181962966918945,-5.628950119018555,-5.902315139770508,-5.124475479125977,-7.3413496017456055,-4.20594596862793,-6.101189136505127,0.6175411343574524,-1.0721046924591064,-7.083497047424316,-1.5037922859191895
MIRIAM,"(yelling like a
               fishwife)
          You heard what I said, Guy Haines.
          You can't throw me away like an old
          shoe. I'm coming to Washington to
          have my baby. Tell that to the
          senate!

Guy strides out of the store, the manager and a few customers
turning around in surprise.",-0.0375,[0.29178464 0.02322142],[ 0.8160628 -0.9414483],0.1100245863199234,-6.1808085441589355,-5.123160362243652,-4.389431476593018,-3.106963872909546,-4.513994216918945,-7.220586776733398,-5.347043037414551,-4.353165626525879,-6.46740198135376,-4.747893810272217,-4.878833293914795,-5.5721940994262695,-5.956472396850586,-4.490237712860107,-5.671407699584961,-8.169084548950195,-7.134790897369385,-5.757610321044922,-7.171906471252441,-7.039654731750488,-5.580906391143799,-7.461073875427246,-3.989781141281128,-7.219213008880615,-8.272820472717285,-6.356123924255371,-1.7214127779006958,1.2961740493774414
GUY,"Long distance.
              (a pause)
          I want Washington, D. C. The number
          is Republic 0800. Person to person.
          Miss Anne Burton.

Another pause, very long. Guy is very restless. He digs a
cigarette out of his pocket and sticks it in his mouth, then
looks through his pockets for his lighter, doesn't find it.
He looks puzzled, but about that time the operator speaks to
him.",0.0283333333333333,[ 1.2271183 -0.9057962],[ 1.9273918 -2.0681608],0.095354676246643,-6.8170647621154785,-6.65678071975708,-5.676677703857422,-3.4289298057556152,-4.262316703796387,-6.5598320960998535,-1.7149738073349,-2.8839495182037354,-7.101603031158447,-5.00620698928833,-4.771158218383789,-6.515116214752197,-6.776760101318359,-6.325701713562012,-6.259603977203369,-8.229063987731934,-7.964859485626221,-6.78562068939209,-7.996479511260986,-6.541965484619141,-5.707594394683838,-8.763259887695312,-4.055530548095703,-7.8709588050842285,-8.235140800476074,-6.528258323669434,-4.989668846130371,1.5995068550109863
GUY,"(continuing)
          Right.

Guy picks coins up off the shelf and drops them into the
telephone, then waits. He shifts the receiver and fumbles
in his other jacket pocket, then turns to the phone.",0.0803571428571428,[ 0.66153544 -0.22289911],[ 1.7123094 -1.8853662],0.0910989940166473,-6.068987846374512,-6.05805778503418,-6.0131964683532715,-4.659552097320557,-3.6811487674713135,-6.498266220092773,-6.084893703460693,-6.373693466186523,-7.5141987800598145,-6.174239158630371,-5.868739604949951,-6.760043144226074,-7.759544849395752,-6.751805782318115,-7.084468364715576,-7.588768005371094,-8.3977632522583,-6.745244026184082,-7.436707496643066,-8.32692813873291,-6.079918384552002,-8.358044624328613,-4.946179389953613,-8.24250316619873,-8.543660163879395,-6.8796000480651855,-7.365789413452148,3.005680561065674
