Unnamed: 0,Name,Movie,Line,Sentiment,Irony,Hate,Intimacy
341,Peter,spider_man_homecoming.txt,Uh-huh.,0.0,[0.33403358 0.20642814],[ 1.1282914 -1.0878879],0.03097444772720337
342,May,spider_man_homecoming.txt,(to Ned) He’s so stressed out lately.,-0.3,[ 1.4052397  -0.51245767],[ 1.9414417 -2.0091066],0.05803358554840088
343,Ned,spider_man_homecoming.txt,What helps with stress is going to a party. We should go to the party.,0.0,[0.01543705 0.34908596],[ 1.5747796 -1.5922151],0.049592018127441406
344,Peter,spider_man_homecoming.txt,"Yeah, let’s do it. Yeah. I’m gonna go. I’m gonna go.",0.0,[ 1.364799   -0.57025445],[ 1.2192012 -1.2509729],0.1037352979183197
345,May,spider_man_homecoming.txt,Peter.,0.0,[0.11005042 0.37426436],[ 1.1643919 -1.1734542],0.041749417781829834
346,May,spider_man_homecoming.txt,"Have fun, okay?",0.4,[0.24592017 0.29854318],[ 1.7002856 -1.6594261],0.07161766290664673
347,Peter,spider_man_homecoming.txt,(nods) I will.,0.0,[ 1.4616059  -0.39452812],[ 1.214068  -1.1869658],0.033405840396881104
348,May,spider_man_homecoming.txt,(in a soft voice) Okay.,0.3,[ 1.0956886  -0.09997424],[ 1.6210802 -1.5352163],0.1075868308544159
349,Ned,spider_man_homecoming.txt,"Bye, May!",0.0,[ 0.764776  -0.0572646],[ 1.1929237 -1.1152654],0.0628385841846466
350,Ned,spider_man_homecoming.txt,"Dude, you have the suit, right?",0.2857142857142857,[ 1.4291995  -0.82175124],[ 1.5437433 -1.5937811],0.1204255074262619
351,Peter,spider_man_homecoming.txt,Yeah.,0.0,[-0.01128384  0.49658802],[ 0.8073447 -0.7215428],0.027981340885162354
352,Ned,spider_man_homecoming.txt,This is gonna change our lives.,0.0,[-0.64312494  1.0695246 ],[ 1.5564865 -1.5244464],0.1261870265007019
353,Ned,spider_man_homecoming.txt,"Okay. We’re gonna have Spider-Man swing in, say you guys are tight, and then I get a fist bump or one of those half bro-hugs.",0.0515873015873015,[ 1.5941603  -0.72118056],[ 1.6508318 -1.8020984],0.17683038115501404
354,Michelle,spider_man_homecoming.txt,Can’t believe you guys are at this lame party.,-0.5,[ 0.84478563 -0.23855558],[ 1.2987611 -1.2162522],0.15481701493263245
355,Ned,spider_man_homecoming.txt,But you’re here too.,0.0,[ 1.2269212  -0.40534893],[ 1.6234299 -1.5797619],0.08059117197990417
356,Michelle,spider_man_homecoming.txt,Am I?,0.0,[ 1.9749542 -1.1212069],[ 1.5876158 -1.569518 ],0.09312295913696289
357,Liz,spider_man_homecoming.txt,"Oh, my gosh.",0.0,[0.48577806 0.20354933],[ 1.5116519 -1.3532368],0.11772322654724121
358,Liz,spider_man_homecoming.txt,"Hey, guys. Cool hat, Ned.",0.35,[0.11943122 0.46464458],[ 1.5261389 -1.6683805],0.02519938349723816
359,Ned,spider_man_homecoming.txt,"Hi, Liz.",0.0,[-0.5636187  1.0475005],[ 1.2369537 -1.1893255],0.05203104019165039
360,Peter,spider_man_homecoming.txt,"Hi, Liz.",0.0,[-0.5636187  1.0475005],[ 1.2369537 -1.1893255],0.05203104019165039
361,Liz,spider_man_homecoming.txt,I’m so happy you guys came. There’s pizza and drinks. Help yourself.,0.8,[ 0.53701276 -0.02109771],[ 1.7631022 -1.6767992],0.14680734276771545
362,Peter,spider_man_homecoming.txt,What a great party.,0.8,[-2.3494136  2.2333555],[ 1.2736133 -1.2126322],0.15679988265037537
363,Liz,spider_man_homecoming.txt,Thanks.,0.2,[-0.37032345  0.8757285 ],[ 1.2195907 -1.1703982],0.06473758816719055
364,Liz,spider_man_homecoming.txt,"(sheepish) Oh, I... My parents will kill me if anything’s broken. I gotta-",-0.4,[ 1.963958   -0.99427307],[ 1.6031109 -1.5936497],0.15278178453445435
365,Peter,spider_man_homecoming.txt,Yeah.,0.0,[-0.01128384  0.49658802],[ 0.8073447 -0.7215428],0.027981340885162354
366,Liz,spider_man_homecoming.txt,Have fun.,0.3,[-1.1273807  1.3244114],[ 1.2630109 -1.1497432],0.08372384309768677
367,Ned,spider_man_homecoming.txt,Bye.,0.0,[ 1.3802972 -0.518535 ],[ 0.9596808 -0.820585 ],0.07178306579589844
368,Liz,spider_man_homecoming.txt,Bye.,0.0,[ 1.3802972 -0.518535 ],[ 0.9596808 -0.820585 ],0.07178306579589844
369,Ned,spider_man_homecoming.txt,"Dude, what are you doing? She’s here. Spider it up.",0.0,[ 2.0459986 -1.2565416],[ 1.3082834 -1.3129753],0.16000917553901672
370,Peter,spider_man_homecoming.txt,"No, no, no. I can’t... I cannot do this. Spider-Man is not a party trick, okay? Look, I’m just gonna... be myself.",0.5,[ 2.0202684 -1.2001528],[ 1.5094374 -1.5524341],0.08906501531600952
371,Ned,spider_man_homecoming.txt,"(sighs) Peter, no one wants that.",0.2,[ 1.7440875  -0.89080775],[ 1.6916418 -1.7389053],0.08079200983047485
372,Peter,spider_man_homecoming.txt,Dude.,0.0,[0.53330797 0.14845228],[ 1.0312301 -1.0042859],0.043936699628829956
373,Flash,spider_man_homecoming.txt,"(into a microphone) Penis Parker, what’s up?",0.0,[ 2.1758814 -1.132724 ],[ 1.9089957 -2.019504 ],0.02219530940055847
374,Flash,spider_man_homecoming.txt,"So, where’s your pal Spider-Man? Let me guess. In Canada with your imaginary girlfriend?",0.0,[ 1.630754  -1.0972744],[ 1.4199692 -1.5272945],0.13800159096717834
375,Flash,spider_man_homecoming.txt,That’s not Spider-Man. That’s just Ned in a red shirt.,0.0,[ 1.4904982 -0.6558567],[ 1.3969678 -1.5578533],0.030894070863723755
376,Peter,spider_man_homecoming.txt,"Hey, what’s up? I’m Spider-Man. Just thought I’d swing by and say hello to my buddy Peter. Oh, what’s up, Ned? Hey, where’s Peter, anyways? He must be around...",0.0,[ 2.0929847 -1.3060821],[ 1.9027445 -2.1438174],0.10224294662475586
377,Peter,spider_man_homecoming.txt,"God, this is stupid. What am I doing?",-0.7999999999999999,[ 2.21816   -1.3875489],[ 1.7752373 -1.7411761],0.12977570295333862
378,Peter,spider_man_homecoming.txt,What the hell?,0.0,[ 1.8122077 -0.95168  ],[ 1.450538  -1.3881091],0.08053693175315857
379,Peter,spider_man_homecoming.txt,(gasping) This sucks!,-0.375,[ 1.4507295 -0.5041947],[ 1.8210268 -1.6139823],0.105873703956604
380,Brice,spider_man_homecoming.txt,"Now, this is crafted from a reclaimed sub-Ultron arm straight from Sokovia. Here. You try.",0.2,[ 1.4441932 -0.9558698],[ 1.6389657 -1.6693166],0.020929932594299316
381,Aaron,spider_man_homecoming.txt,"Man, I wanted something low-key. Why are you trying to upsell me, man?",0.0,[ 1.9902976 -1.3249269],[ 2.0920906 -2.0125577],0.17766878008842468
382,Brice,spider_man_homecoming.txt,"Okay, okay, okay. I got what you need, all right? I got tons of great stuff here. One sec.",0.4142857142857142,[ 1.3926255 -0.7706528],[ 1.8931729 -1.8737646],0.14364828169345856
383,Brice,spider_man_homecoming.txt,"Okay, I got, uh, black hole grenades, Chitauri railguns...",0.1666666666666666,[0.22429754 0.302994  ],[ 1.4979748 -1.5791732],0.026612579822540283
384,Schultz,spider_man_homecoming.txt,"You letting off shots in public now? Hurry up. Look, times are changing. We’re the only ones selling these high tech weapons.",0.0533333333333333,[-0.16671754  0.49354622],[ 0.9989383 -1.120037 ],0.03981572389602661
385,Peter,spider_man_homecoming.txt,"(whispers) Oh, this must be where the ATM robbers got their stuff.",0.0,[0.02633314 0.42615402],[ 0.78114307 -0.84936386],0.03953820466995239
386,Aaron,spider_man_homecoming.txt,I need something to stick up somebody. I’m not trying to shoot them back in time.,0.0,[ 2.1887174 -1.2848828],[ 1.4162415 -1.4426787],0.12114235758781433
387,Brice,spider_man_homecoming.txt,I got anti-grav climbers.,0.0,[-0.29857624  0.8055851 ],[ 1.6305448 -1.5970445],0.035235583782196045
388,Aaron,spider_man_homecoming.txt,"Yo, climbers?",0.0,[ 1.6112003 -0.6916151],[ 1.9104007 -1.9574302],0.021674692630767822
389,Brice,spider_man_homecoming.txt,"Okay, what the hell was that?",0.5,[ 1.9447391 -1.041299 ],[ 1.6006237 -1.5504695],0.04446825385093689
390,Schultz,spider_man_homecoming.txt,Did you set us up?,0.0,[ 1.5430312 -0.9387636],[ 1.9843115 -1.8568603],0.1330375075340271
391,Aaron,spider_man_homecoming.txt,"Hey, hey, man.",0.0,[0.2844609  0.22489464],[ 1.6326903 -1.6422113],0.048382848501205444
392,Peter,spider_man_homecoming.txt,"Hey! Hey, come on. You gonna shoot at somebody, shoot at me.",0.0,[ 1.8321037 -0.9531612],[ 1.0556915 -1.0417787],0.13348229229450226
393,Schultz,spider_man_homecoming.txt,All right.,0.2857142857142857,[-0.09701471  0.7379628 ],[ 1.2309374 -1.1301627],0.08108201622962952
394,Peter,spider_man_homecoming.txt,What was that?,0.0,[ 2.135712  -1.1180547],[ 1.4864482 -1.4070758],0.025134563446044922
395,Peter,spider_man_homecoming.txt,What? Ah!,0.0,[-0.3382862  0.8895207],[ 1.6341299 -1.5183445],0.025919288396835327
396,Schultz,spider_man_homecoming.txt,We gotta call him.,0.0,[ 1.2506233 -0.3791669],[ 1.2838931 -1.2249223],0.1266186237335205
397,Brice,spider_man_homecoming.txt,"No, no, no, no.",0.0,[ 1.3897724 -0.6566223],[ 1.0454012 -0.9751636],0.033674418926239014
398,Schultz,spider_man_homecoming.txt,Did you just do it again?,0.0,[ 1.7477455 -1.0456363],[ 1.8591212 -1.7228235],0.04965659976005554
399,Brice,spider_man_homecoming.txt,Shut up.,0.0,[-0.05830425  0.60464126],[ 0.5649248  -0.44548514],0.08517575263977051
400,Schultz,spider_man_homecoming.txt,I’m calling him.,0.0,[ 1.3819562  -0.43253842],[ 1.1702353 -1.135485 ],0.17513078451156616
401,Mason,spider_man_homecoming.txt,Toomes’ phone.,0.0,[0.9432267  0.03000857],[ 1.4747733 -1.4236442],0.026948750019073486
402,Mason,spider_man_homecoming.txt,Boss.,0.0,[0.34054342 0.21039912],[ 0.8127643 -0.7280723],0.03503677248954773
403,Peter,spider_man_homecoming.txt,"Oh, my butt! Unh!",0.0,[ 1.3209361  -0.20212683],[ 0.96488905 -0.99873674],0.18255753815174103
404,Peter,spider_man_homecoming.txt,Great. Guess I’m gonna have to take a shortcut.,0.8,[ 0.85364515 -0.28265497],[ 1.4655658 -1.3712511],0.03944200277328491
405,Peter,spider_man_homecoming.txt,"Hey, guys. Good game. Have fun.",0.1999999999999999,[-0.71925646  0.9522755 ],[ 1.5441498 -1.511599 ],0.054724693298339844
406,Peter,spider_man_homecoming.txt,"Hey, hey, buddy. Sorry, no time to play. Here, go fetch.",-0.5,[ 1.5213667  -0.74059606],[ 1.5600141 -1.5681553],0.024896889925003052
407,Peter,spider_man_homecoming.txt,"Whoo! Now, this is more like it.",0.5,[-0.18659453  0.88134444],[ 1.3958483 -1.3119904],0.04590296745300293
408,Peter,spider_man_homecoming.txt,"Whoa, whoa, whoa!",0.0,[0.30279425 0.24786508],[ 1.6464777 -1.6390426],0.10446280241012573
409,Peter,spider_man_homecoming.txt,Whoa.,0.0,[0.23546381 0.34508926],[ 1.4960355 -1.4136186],0.07744339108467102
410,Peter,spider_man_homecoming.txt,Smells really good!,0.875,[-0.5224555  0.5690346],[ 1.3002962 -1.2795808],0.03298458456993103
411,Peter,spider_man_homecoming.txt,Great movie!,1.0,[-0.268041    0.86609036],[ 1.3224242 -1.2532464],0.08033561706542969
412,Peter,spider_man_homecoming.txt,"Ugh... Oh, hey, guys.",0.0,[-1.1323167  1.320514 ],[ 1.7925216 -1.7705364],0.044206827878952026
413,Peter,spider_man_homecoming.txt,No! No!,0.0,[ 1.2490652  -0.37367207],[ 0.8106712 -0.7465242],0.032196044921875
414,Peter,spider_man_homecoming.txt,"(on recording) Hey, it’s Peter. Leave a message.",0.0,[ 1.9742323 -1.1652076],[ 1.9146177 -1.9238249],0.03147974610328674
415,Ned,spider_man_homecoming.txt,"(whispers) Peter, where are you? The hat’s not working. This is not cool.",-0.175,[ 1.7047023  -0.91992676],[ 1.6852973 -1.9127492],0.046976566314697266
416,Peter,spider_man_homecoming.txt,Almost got you.,0.0,[0.53870374 0.10553812],[ 1.2721506 -1.1277481],0.17486412823200226
417,Peter,spider_man_homecoming.txt,"(panting) Thought you got away from me, didn’t you? I got you right where I want you.",0.2857142857142857,[ 1.9318801 -1.0018237],[ 1.7819129 -1.7417822],0.17306530475616455
418,Peter,spider_man_homecoming.txt,Surprise!,0.0,[-0.5131008   0.85368705],[ 1.3827567 -1.359793 ],0.03994622826576233
419,Peter,spider_man_homecoming.txt,What the hell?,0.0,[ 1.8122077 -0.95168  ],[ 1.450538  -1.3881091],0.08053693175315857
420,Peter,spider_man_homecoming.txt,Aahhhh!,0.0,[0.05738171 0.53982764],[ 1.2979232 -1.2071561],0.06949818134307861
421,Peter,spider_man_homecoming.txt,"Huh? Oh, hey.",0.0,[-0.6254549  1.0509931],[ 1.4154683 -1.4283673],0.028294622898101807
422,Peter,spider_man_homecoming.txt,"And then he just, he just, like, swooped down like a monster and he picked me up and, uh, he took me up, like, a thousand feet and just dropped me. How’d you find me? Did you put a tracker in my suit or something?",-0.1555555555555555,[ 2.031374 -1.22842 ],[ 1.4423156 -1.7917447],0.1749686449766159
423,Tony,spider_man_homecoming.txt,I put everything in your suit. Including this heater.,0.0,[ 1.336363  -0.6838932],[ 1.6167163 -1.6908463],0.13945478200912476
424,Peter,spider_man_homecoming.txt,Whoa!,0.0,[-0.33307102  0.89721924],[ 1.4939834 -1.4469297],0.08784335851669312
425,Peter,spider_man_homecoming.txt,"Whew, that’s better. Thanks.",0.35,[-0.8848922  1.3329127],[ 1.5791932 -1.535097 ],0.10711593925952911
426,Tony,spider_man_homecoming.txt,What were you thinking?,0.0,[ 2.2453456 -1.3755789],[ 1.9014369 -1.9014478],0.07025212049484253
427,Peter,spider_man_homecoming.txt,The guy with the wings is obviously the source of the weapons. I gotta take him down.,-0.0777777777777777,[ 1.9365656 -1.1062015],[ 1.0867481 -1.337757 ],0.04084715247154236
428,Tony,spider_man_homecoming.txt,"Take him down now, huh? Steady, Crockett, there are people who handle this sort of thing.",0.0055555555555555,[ 1.0677953  -0.39586127],[ 1.4434966 -1.4544332],0.11955660581588745
429,Peter,spider_man_homecoming.txt,The Avengers?,0.0,[ 1.6228976 -0.7468175],[ 1.4680985 -1.4890342],0.030394673347473145
430,Tony,spider_man_homecoming.txt,"No, no, no. This is a little below their pay grade.",-0.1875,[ 1.2097139 -0.7553211],[ 1.2734355 -1.0988743],0.09752902388572693
431,Peter,spider_man_homecoming.txt,"Anyway, Mr. Stark, you didn’t have to come all the way out here. I had that. I was fine.",0.1083333333333333,[ 1.4561293 -0.7135495],[ 1.8702037 -1.8600677],0.15960144996643066
432,Tony,spider_man_homecoming.txt,"Oh, I’m not here.",0.0,[ 1.0560715  -0.24635467],[ 1.4854082 -1.4254901],0.07710888981819153
433,Tony,spider_man_homecoming.txt,Thank God this place has Wi-Fi or you would be toast right now. Thank Ganesh while you’re at it.,0.2857142857142857,[ 1.2561568 -0.6644441],[ 1.4374799 -1.3716644],0.08568274974822998
434,Tony,spider_man_homecoming.txt,Cheers.,0.0,[-1.2569413  1.5964067],[ 1.2561961 -1.1595353],0.04191580414772034
435,Tony,spider_man_homecoming.txt,"Look, forget the flying vulture guy, please.",0.0,[0.54730695 0.16760713],[ 1.2060767 -1.2574278],0.07580554485321045
436,Peter,spider_man_homecoming.txt,Why?,0.0,[ 1.8556874 -0.9093038],[ 1.1259345 -1.0720764],0.06853637099266052
437,Tony,spider_man_homecoming.txt,Why? Because I said so!,0.0,[ 1.4107107  -0.44521013],[ 1.3591367 -1.388672 ],0.05610212683677673
438,Tony,spider_man_homecoming.txt,"Sorry, I’m talking to a teenager. (to Peter) Stay close to the ground. Build up your game helping little people, like that lady that bought you the churro. Can’t you just be a friendly...",-0.1781249999999999,[ 1.0600258 -0.5079742],[ 1.4384643 -1.3848284],0.1726386994123459
439,Tony,spider_man_homecoming.txt,...neighborhood Spider-Man?,0.0,[ 1.1919757  -0.47865662],[ 2.0020607 -2.0733542],0.04557090997695923
440,Peter,spider_man_homecoming.txt,But I’m ready for more than that now.,0.35,[ 1.9619381  -0.89855653],[ 1.4729713 -1.4453999],0.10774299502372742
441,Tony,spider_man_homecoming.txt,"No, you are not.",0.0,[ 0.66568244 -0.14254743],[ 1.3769938 -1.268277 ],0.09800967574119568
442,Peter,spider_man_homecoming.txt,That is not what you thought when I took on Captain America.,0.0,[ 1.1461607  -0.38655493],[ 1.6854554 -1.7622255],0.043878018856048584
443,Tony,spider_man_homecoming.txt,"Trust me, kid. If Cap wanted to lay you out, he would’ve. Listen to me. If you come across these weapons again, call Happy.",0.8,[ 2.4266188 -1.5718033],[ 1.2662785 -1.4302722],0.13591836392879486
444,Peter,spider_man_homecoming.txt,Are you driving?,0.0,[ 1.9051837 -1.2237285],[ 1.520607  -1.4148759],0.06696644425392151
445,Tony,spider_man_homecoming.txt,"You know, it’s never too early to start thinking about college. I got some pull at MIT. (at his phone) End call.",0.1,[ 1.7277311 -1.1099517],[ 2.003361 -2.019873],0.05041301250457764
446,Peter,spider_man_homecoming.txt,"No, I don’t need to go to col- Mr. Stark-",-0.2,[ 1.9315217 -1.2606541],[ 1.6579562 -1.740943 ],0.03765115141868591
447,Peter,spider_man_homecoming.txt,That’s awesome.,1.0,[-0.8064525  1.4403244],[ 1.0305371 -1.00095  ],0.14164721965789795
448,Peter,spider_man_homecoming.txt,(mutters) Stay close to the ground? What is he talking about?,0.0,[ 2.1609092 -1.3986447],[ 1.4088206 -1.6325277],0.027272284030914307
449,Peter,spider_man_homecoming.txt,Whoa.,0.0,[0.23546381 0.34508926],[ 1.4960355 -1.4136186],0.07744339108467102
450,Peter,spider_man_homecoming.txt,"Hey, man, what’s up? I’m on my way back.",0.0,[ 2.200343  -1.3749901],[ 1.896581  -1.8740083],0.10629162192344666
451,Ned,spider_man_homecoming.txt,"Actually, I was calling to say maybe you shouldn’t come. Listen to this.",0.0,[ 2.0489771 -1.3357103],[ 1.9830192 -1.7738645],0.10621774196624756
452,Flash,spider_man_homecoming.txt,"When I say “penis,” you say “Parker.” Penis!",0.0,[0.47710612 0.23569879],[ 1.3930348 -1.3095379],0.07113683223724365
453,Flash,spider_man_homecoming.txt,Penis!,0.0,[0.4870176  0.37640268],[ 0.67933416 -0.6205947 ],0.021347105503082275
454,Ned,spider_man_homecoming.txt,"Sorry, Peter. I guess we’re still losers. I’ll see you tomorrow.",-0.35,[ 1.420693   -0.73092556],[ 1.7919074 -1.6339653],0.1527024507522583
455,Peter,spider_man_homecoming.txt,I’ll see you tomorrow in school.,0.0,[ 1.0806235  -0.31872386],[ 1.5351993 -1.3269882],0.13128036260604858
456,Mason,spider_man_homecoming.txt,"Whoa, whoa.",0.0,[0.19514014 0.3813194 ],[ 1.5874633 -1.5171462],0.08699831366539001
457,Toomes,spider_man_homecoming.txt,Idiots. Idiots.,-0.8,[0.08608959 0.6066224 ],[ 0.753748  -0.7406684],0.06190219521522522
458,Toomes,spider_man_homecoming.txt,Idiots!,-1.0,[-0.41881403  1.036919  ],[ 0.6179048  -0.51095116],0.06267431378364563
459,Mason,spider_man_homecoming.txt,Boss. Your wife keeps texting you. Something about a brake light?,0.4,[ 1.3311654  -0.78341603],[ 0.39535075 -0.30353984],0.13788330554962158
460,Toomes,spider_man_homecoming.txt,What’d I tell you about looking at my phone?,0.0,[ 1.7359923 -1.0693284],[ 2.0846202 -1.989225 ],0.06899037957191467
461,Mason,spider_man_homecoming.txt,"Oh, sorry. You left it out. You know I’m a curious person by nature.",-0.1999999999999999,[ 0.94083756 -0.19697195],[ 1.7943283 -1.847164 ],0.12469321489334106
462,Mason,spider_man_homecoming.txt,I finished designing that high-altitude vacuum seal.,-0.0083333333333333,[-0.8182136  1.2978536],[ 1.8520607 -1.7556996],0.022826671600341797
463,Toomes,spider_man_homecoming.txt,Huh?,0.0,[ 1.1789256 -0.3778182],[ 1.2160033 -1.2256861],0.03540545701980591
464,Mason,spider_man_homecoming.txt,"In case you want to, you know, go for the big one?",0.0,[ 1.8512735 -1.3662443],[ 1.8147273 -1.8239012],0.08418038487434387
465,Toomes,spider_man_homecoming.txt,"You’re still on that? I told you, no. The answer’s no. Forget it.",0.0,[ 2.1622617 -1.4903234],[ 1.6381164 -1.5848397],0.11243833601474762
466,Brice,spider_man_homecoming.txt,Whoo!,0.0,[-0.8288474  1.2961031],[ 1.0433384 -0.9975008],0.06765961647033691
467,Brice,spider_man_homecoming.txt,"I mean, that was badass.",-0.3125,[-0.02973211  0.61349267],[ 1.1083564 -0.9954268],0.10656049847602844
468,Toomes,spider_man_homecoming.txt,How many times have I told you not to fire them out in the open?,0.25,[ 1.9647241 -1.2660547],[ 1.7071793 -1.6560847],0.06298381090164185
469,Brice,spider_man_homecoming.txt,"You said, move the merchandise.",0.0,[0.59816486 0.12446605],[ 1.2905291 -1.1984494],0.03464779257774353
470,Toomes,spider_man_homecoming.txt,"Under the radar. Under the radar! That’s how we survive. If you bring Damage Control or the Avengers down here, we’re through. You’re out there wearing that goofy thing, lightning up cars, calling yourself the Shocker. “I’m the Shocker. I shock people.” What is this, pro wrestling?",0.1722222222222222,[0.42926127 0.176557  ],[ 1.5291299 -1.6100684],0.07709959149360657
471,Brice,spider_man_homecoming.txt,"Ah, whatever, old man. Come on.",0.1,[0.42641982 0.20890334],[ 1.2587456 -1.16582  ],0.15901383757591248
472,Toomes,spider_man_homecoming.txt,"Look, look. I know you don’t give a crap about anything. But I do. I built this whole place because I got people I have to look after.",-0.3,[ 1.375758  -0.6825265],[ 2.0957692 -2.0569284],0.13468682765960693
473,Brice,spider_man_homecoming.txt,"(mockingly) Yeah, yeah, yeah, yeah, yeah.",0.0,[ 0.57948124 -0.05652802],[ 1.4082042 -1.384875 ],0.05350947380065918
474,Toomes,spider_man_homecoming.txt,You know what? I can’t afford your bullshit. Get out of here.,0.0,[ 1.8449638 -1.1638695],[ 0.40726572 -0.3527303 ],0.17108875513076782
475,Brice,spider_man_homecoming.txt,What?,0.0,[ 1.4070889  -0.49027973],[ 1.2503315 -1.1553091],0.03506931662559509
476,Toomes,spider_man_homecoming.txt,You’re done. You’re off the crew.,0.0,[ 1.9509975 -1.1104132],[ 1.1986928 -1.0289983],0.0796191394329071
477,Brice,spider_man_homecoming.txt,"Yeah, all right. All right. Wonder if you can afford me out there, though, right? With everything I know.",0.2857142857142857,[ 1.7535884 -1.1000088],[ 1.7312362 -1.6754804],0.1585817039012909
478,Toomes,spider_man_homecoming.txt,Excuse me?,-0.05,[ 1.1781937  -0.23078704],[ 1.5333338 -1.5497638],0.1342793107032776
479,Brice,spider_man_homecoming.txt,"Um, I’m just saying...",0.0,[ 1.7465491 -0.8443513],[ 1.6585356 -1.636994 ],0.0649750828742981
480,Brice,spider_man_homecoming.txt,...maybe your wife would like to know where you really get your money from.,0.2,[ 0.6150144  -0.28903705],[-0.0717014 -0.0162864],0.1599561870098114
481,Toomes,spider_man_homecoming.txt,You know what?,0.0,[ 0.93963456 -0.30155987],[ 1.4584814 -1.3651276],0.05645039677619934
482,Brice,spider_man_homecoming.txt,What?,0.0,[ 1.4070889  -0.49027973],[ 1.2503315 -1.1553091],0.03506931662559509
483,Toomes,spider_man_homecoming.txt,"You’re right. (to Mason, in a low voice) That work?",0.1428571428571428,[ 1.9404143 -1.210963 ],[ 1.9817575 -2.0385606],0.14202335476875305
484,Mason,spider_man_homecoming.txt,I don’t know.,0.0,[ 1.3625629 -0.5647644],[ 1.0922652 -1.0084496],0.057239025831222534
485,Toomes,spider_man_homecoming.txt,I can’t afford that.,0.0,[ 1.6190093  -0.87152153],[ 1.1007437 -1.128965 ],0.0922427773475647
486,Schultz,spider_man_homecoming.txt,Damn.,0.0,[0.6595529  0.02925721],[ 1.128255 -1.050588],0.07462447881698608
487,Toomes,spider_man_homecoming.txt,I thought this was the antigravity gun.,0.0,[-0.00794412  0.5262828 ],[ 1.495432 -1.458587],0.02987748384475708
488,Mason,spider_man_homecoming.txt,"What? No, that’s that one.",0.0,[ 1.9243957 -1.0532522],[ 1.4825776 -1.3872151],0.02509179711341858
489,Toomes,spider_man_homecoming.txt,Here. Now you’re the Shocker. Go out there and find that weapon he lost.,0.0,[ 1.1447657 -0.4697583],[ 1.4448308 -1.6427027],0.05309778451919556
490,Schultz,spider_man_homecoming.txt,All right.,0.2857142857142857,[-0.09701471  0.7379628 ],[ 1.2309374 -1.1301627],0.08108201622962952
491,Peter,spider_man_homecoming.txt,Oh.,0.0,[0.23362726 0.3343799 ],[ 1.1222034 -0.9999814],0.03327369689941406
492,Ned,spider_man_homecoming.txt,"Hey, thanks for bailing on me.",0.2,[-1.5096558  1.7844344],[ 1.6075157 -1.6882972],0.15316489338874817
493,Peter,spider_man_homecoming.txt,"Yeah, well, something came up.",0.0,[0.23311226 0.41101584],[ 1.6387242 -1.5689828],0.030126988887786865
494,Ned,spider_man_homecoming.txt,"Oh, what is that?",0.0,[ 1.725355 -0.778917],[ 1.5190879 -1.5010605],0.022919535636901855
495,Peter,spider_man_homecoming.txt,I don’t know. Some guy tried to vaporize me with it.,0.0,[ 1.8067814 -1.0770257],[ 1.531427  -1.6547937],0.15137971937656403
496,Ned,spider_man_homecoming.txt,Seriously?,-0.3333333333333333,[ 1.4002771 -0.5995707],[ 1.2580729 -1.1948351],0.03723451495170593
497,Peter,spider_man_homecoming.txt,Yeah.,0.0,[-0.01128384  0.49658802],[ 0.8073447 -0.7215428],0.027981340885162354
498,Ned,spider_man_homecoming.txt,Awesome.,1.0,[-0.74460644  1.3387356 ],[ 1.1176206 -1.039172 ],0.08628329634666443
499,Ned,spider_man_homecoming.txt,"I mean, not awesome. Totally uncool of that guy. So scary.",-0.328125,[ 1.4101506 -0.5750405],[ 1.1127151 -1.2259587],0.17750827968120575
500,Peter,spider_man_homecoming.txt,"Well, look, I think it’s a power source.",0.0,[0.19222634 0.27656198],[ 1.4937484 -1.48485  ],0.023586899042129517
501,Ned,spider_man_homecoming.txt,"Yeah, but it’s connected to all these microprocessors. That’s an inductive charging plate. That’s what I use to charge my toothbrush.",0.0,[0.61682296 0.02245349],[ 1.5576855 -1.4103076],0.017189711332321167
502,Peter,spider_man_homecoming.txt,Whoever’s making these weapons is obviously combining alien tech with ours.,-0.125,[0.00322879 0.4739794 ],[ 1.0553353 -1.1093498],0.023875325918197632
503,Ned,spider_man_homecoming.txt,That is literally the coolest sentence anyone has ever said. I just want to thank you for letting me be part of your journey into this amazing-,0.6000000000000001,[ 0.944378  -0.3070139],[ 1.951151 -2.028308],0.16453894972801208
504,Peter,spider_man_homecoming.txt,I gotta figure out what this thing is and who makes it.,0.0,[ 1.646665  -0.8588322],[ 1.4052885 -1.4031485],0.03324064612388611
505,Ned,spider_man_homecoming.txt,We’ll go to the lab after class and run some tests.,0.0,[ 1.156883   -0.46677467],[ 1.4963342 -1.4051201],0.02356913685798645
506,Peter,spider_man_homecoming.txt,Let’s do it.,0.0,[ 1.1521503 -0.3766778],[ 0.83806765 -0.8133198 ],0.089649498462677
507,Ned,spider_man_homecoming.txt,"First, I say we put the glowy thing in the mass spectrometer.",0.25,[ 1.0246218  -0.37277317],[ 1.5951469 -1.6875685],0.01704809069633484
508,Peter,spider_man_homecoming.txt,"First, we gotta come up with a better name than “glowy thingy.”",0.375,[ 1.1247485 -0.5452296],[ 1.7154152 -1.7545993],0.0895843505859375
509,Ned,spider_man_homecoming.txt,You’re right.,0.2857142857142857,[ 0.7677439  -0.12525277],[ 1.0210528 -0.9362681],0.15160295367240906
